sale_id,product_id,sale_date,quantity_sold,total_sale_amount,customer_region,discount_applied,shipping_cost
2781,110,2021-08-17,7,6157.76,Europe,0.06,32.73
2782,167,2022-11-01,2,2526.15,Asia,0.17,32.64
2783,174,2022-04-02,8,17222.48,South America,0.04,16.08
2784,4,2022-10-18,4,8633.82,Europe,0.07,32.43
2785,148,2021-05-31,4,5221.48,Asia,0.08,5.14
2786,171,2022-06-22,7,4430.88,South America,0.17,31.99
2787,68,2021-12-14,8,9020.01,North America,0.06,9.52
2788,173,2021-01-07,7,8158.85,South America,0.21,24.91
2789,200,2023-09-25,10,2040.35,Asia,0.23,6.04
2790,26,2023-12-14,4,1650.11,Asia,0.26,27.12
2791,192,2021-07-17,6,15141.06,South America,0.01,27.84
2792,174,2021-05-28,8,14710.87,North America,0.18,21.78
2793,0,2021-06-22,10,14647.12,Europe,0.25,35.75
2794,145,2021-11-22,7,16394.73,South America,0.06,19.14
2795,47,2023-02-16,5,7941.27,Europe,0.07,18.08
2796,10,2021-01-20,7,8447.1,North America,0.18,26.14
2797,241,2022-10-01,10,12902.17,South America,0.07,36.39
2798,173,2021-03-20,1,1298.33,South America,0.12,20.53
2799,94,2022-06-20,1,267.61,South America,0.15,37.59
2800,242,2021-04-27,2,5119.22,Asia,0.13,20.67
2801,106,2023-04-20,6,12656.19,Europe,0.27,16.69
2802,102,2023-10-20,3,2097.94,Europe,0.07,31.35
2803,184,2023-07-01,1,1070.98,Europe,0.29,21.41
2804,104,2021-12-29,2,3313.53,North America,0.21,12.14
2805,91,2021-01-12,5,14334.75,South America,0.02,46.94
2806,44,2022-07-26,3,2289.65,Asia,0.09,43.63
2807,167,2021-07-11,3,4245.77,North America,0.07,19.02
2808,94,2021-10-02,4,931.93,Europe,0.26,32.94
2809,198,2023-11-22,5,4270.56,Europe,0.16,47.39
2810,86,2022-01-11,4,3190.1,North America,0.01,48.26
2811,204,2023-05-20,2,2109.03,Europe,0.23,17.11
2812,92,2022-03-25,9,1171.32,Asia,0.04,25.81
2813,233,2023-09-20,3,5506.29,Europe,0.05,46.95
2814,216,2022-05-02,1,2562.01,Asia,0.1,12.73
2815,214,2022-01-03,9,7910.25,North America,0.24,27.54
2816,187,2022-06-29,7,3346.43,Europe,0.04,7.18
2817,235,2023-01-27,3,8282.0,Asia,0.07,32.4
2818,129,2021-10-19,10,1571.65,South America,0.23,25.81
2819,244,2022-10-11,3,699.1,Europe,0.21,37.1
2820,224,2023-01-31,10,887.27,South America,0.23,8.02
2821,13,2021-02-19,3,1519.59,South America,0.0,25.73
2822,120,2021-09-23,7,5611.36,South America,0.17,37.68
2823,75,2023-01-02,9,2566.32,South America,0.11,32.25
2824,86,2022-10-18,5,3383.44,South America,0.16,23.35
2825,71,2022-05-14,3,362.75,Asia,0.24,14.31
2826,31,2021-08-16,5,2324.99,South America,0.03,45.69
2827,67,2023-07-08,7,5442.85,South America,0.09,6.07
2828,151,2021-07-11,4,4454.85,Europe,0.23,14.7
2829,146,2021-10-16,8,8632.31,Europe,0.26,40.57
2830,170,2023-07-22,5,8745.7,Europe,0.12,11.4
2831,75,2023-07-27,8,2358.07,South America,0.08,22.97
2832,202,2021-04-26,6,6568.18,South America,0.26,25.85
2833,79,2021-04-28,1,2072.05,North America,0.07,11.55
2834,246,2022-07-30,5,7851.45,South America,0.11,20.77
2835,142,2022-06-25,7,1470.3,South America,0.02,18.23
2836,13,2021-01-19,1,364.7,South America,0.28,44.09
2837,117,2021-11-04,2,2668.66,Europe,0.11,13.71
2838,159,2021-08-31,1,1667.57,Asia,0.3,11.57
2839,85,2021-05-28,1,1508.15,Asia,0.01,14.84
2840,120,2022-05-26,1,840.25,South America,0.13,20.03
2841,113,2022-02-15,6,11197.29,North America,0.19,17.82
2842,47,2021-03-27,9,12603.56,South America,0.18,44.76
2843,138,2023-07-12,7,6149.88,North America,0.23,6.63
2844,15,2023-01-03,3,1696.68,South America,0.28,22.01
2845,6,2021-03-02,5,9526.32,Europe,0.04,39.29
2846,231,2022-07-29,2,479.39,Europe,0.19,17.41
2847,132,2022-06-30,1,1335.5,Europe,0.01,5.55
2848,152,2022-04-12,4,9897.68,Europe,0.13,13.71
2849,46,2023-02-10,7,5709.07,Europe,0.16,16.48
2850,32,2023-09-16,1,297.1,North America,0.3,12.35
2851,197,2023-05-11,5,5978.47,Europe,0.22,40.42
2852,100,2022-12-12,8,5463.32,South America,0.27,12.45
2853,220,2022-12-13,2,5371.3,Asia,0.02,25.68
2854,114,2021-04-27,10,16574.45,South America,0.22,21.75
2855,77,2021-04-25,5,5570.54,Asia,0.17,29.66
2856,189,2022-07-01,6,13099.56,Asia,0.16,35.05
2857,85,2022-09-20,10,11730.03,North America,0.23,16.04
2858,45,2022-05-08,7,16967.85,Asia,0.15,19.77
2859,140,2022-09-19,8,15441.14,North America,0.29,49.61
2860,152,2022-04-13,10,25881.86,North America,0.09,43.84
2861,188,2023-06-04,3,3358.76,Europe,0.17,43.0
2862,66,2023-10-30,4,6958.09,North America,0.14,11.9
2863,170,2022-07-05,9,15205.6,South America,0.15,23.57
2864,85,2022-01-10,7,8850.84,Europe,0.17,18.46
2865,108,2022-10-22,3,3314.69,North America,0.19,47.68
2866,39,2022-04-30,6,11938.36,South America,0.28,7.56
2867,9,2021-08-04,7,5254.9,North America,0.05,26.29
2868,218,2022-08-21,6,6452.83,Europe,0.28,10.32
2869,130,2021-05-04,8,8042.44,South America,0.26,27.13
2870,8,2022-10-06,10,20235.76,Europe,0.06,24.35
2871,122,2021-03-05,5,3008.97,Asia,0.07,41.2
2872,168,2021-06-14,3,714.58,North America,0.18,31.71
2873,80,2022-11-22,2,4351.16,North America,0.02,40.83
2874,49,2022-09-30,3,5994.32,North America,0.16,27.17
2875,73,2023-02-02,3,6079.14,Europe,0.3,5.09
2876,122,2021-11-05,1,621.21,Asia,0.04,49.27
2877,31,2022-10-03,6,2301.02,Europe,0.2,8.94
2878,112,2022-10-13,5,7530.84,North America,0.1,6.75
2879,155,2022-10-13,1,598.67,Europe,0.18,41.96
2880,89,2023-03-20,3,3294.15,South America,0.27,42.09
2881,76,2022-05-01,2,1793.25,North America,0.08,18.11
2882,175,2022-10-23,10,11751.28,Asia,0.09,7.92
2883,34,2021-04-04,3,6818.48,North America,0.19,36.5
2884,73,2022-05-04,8,18990.08,North America,0.18,36.01
2885,208,2021-03-30,7,11166.11,South America,0.26,34.93
2886,111,2022-03-22,8,5923.56,Asia,0.11,27.9
2887,44,2021-03-09,7,5107.68,Asia,0.13,46.87
2888,177,2023-09-23,6,4231.75,Europe,0.06,25.76
2889,26,2023-10-07,1,546.32,North America,0.02,31.45
2890,98,2022-02-01,3,5569.71,Europe,0.03,25.2
2891,48,2022-02-02,2,1789.86,Asia,0.08,19.97
2892,127,2022-11-27,10,27069.42,South America,0.07,26.67
2893,167,2021-08-08,2,2191.36,Asia,0.28,35.07
2894,79,2021-08-14,4,6505.79,Asia,0.27,34.53
2895,195,2022-06-27,3,6533.87,North America,0.12,20.53
2896,36,2022-05-02,1,428.44,South America,0.25,41.16
2897,59,2023-02-08,3,2043.63,South America,0.24,25.86
2898,45,2023-06-17,6,14886.08,South America,0.13,41.71
2899,187,2022-07-30,6,2121.39,Europe,0.29,38.82
2900,124,2023-05-10,1,1835.33,Asia,0.26,12.39
2901,154,2021-07-01,7,2628.82,Asia,0.03,44.4
2902,49,2022-11-29,3,7064.74,South America,0.01,11.32
2903,132,2021-10-03,5,4923.81,South America,0.27,37.44
2904,15,2021-06-11,1,604.84,Asia,0.23,33.42
2905,115,2023-02-13,10,1242.97,South America,0.11,5.12
2906,212,2023-12-09,9,22347.43,Asia,0.06,11.65
2907,40,2023-07-04,9,5227.83,Europe,0.12,28.79
2908,106,2021-10-05,7,15574.62,North America,0.23,37.91
2909,119,2022-06-11,8,14641.9,Asia,0.29,31.59
2910,103,2021-04-20,9,15111.31,Asia,0.3,25.54
2911,18,2022-05-20,6,4344.1,North America,0.01,31.52
2912,38,2021-10-09,8,12802.26,South America,0.25,23.78
2913,40,2023-11-28,10,5478.66,Europe,0.17,46.54
2914,169,2023-02-08,8,7030.27,North America,0.08,45.12
2915,169,2022-04-29,4,3056.64,South America,0.2,31.08
2916,194,2021-03-20,5,2153.4,Europe,0.0,15.31
2917,207,2021-02-13,8,13317.15,North America,0.07,5.1
2918,135,2023-12-05,2,4124.54,South America,0.24,17.31
2919,161,2023-09-20,1,2519.26,Asia,0.15,47.87
2920,210,2023-05-11,10,1222.96,Europe,0.2,27.35
2921,186,2021-05-16,9,8973.07,North America,0.2,17.94
2922,236,2023-11-20,4,7488.58,Asia,0.28,22.51
2923,176,2021-05-07,3,2535.37,South America,0.16,14.01
2924,69,2023-03-21,2,2635.0,South America,0.1,16.05
2925,122,2023-05-05,1,627.68,Asia,0.03,46.9
2926,29,2022-09-15,3,1657.03,South America,0.2,35.23
2927,215,2023-11-25,3,1737.96,Europe,0.27,14.18
2928,164,2023-04-07,6,13713.38,Asia,0.03,46.93
2929,247,2021-05-21,9,3050.19,North America,0.21,33.76
2930,29,2022-06-13,3,1532.75,North America,0.26,43.39
2931,127,2021-12-04,4,11409.9,Asia,0.02,39.67
2932,37,2021-11-14,3,8092.74,North America,0.03,25.31
2933,30,2021-08-04,9,2547.95,South America,0.23,40.08
2934,169,2021-08-08,9,8252.93,Asia,0.04,35.06
2935,127,2021-06-29,2,5181.03,Europe,0.11,9.14
2936,70,2021-03-26,7,12584.89,Asia,0.24,29.54
2937,29,2021-03-22,1,504.01,North America,0.27,32.92
2938,32,2023-10-16,2,806.42,Europe,0.05,20.39
2939,136,2021-06-26,8,5418.28,Asia,0.3,39.08
2940,208,2022-08-18,1,1940.06,South America,0.1,22.52
2941,215,2021-02-28,2,1206.26,South America,0.24,39.91
2942,191,2022-07-07,4,609.82,South America,0.05,32.95
2943,87,2023-10-26,10,13229.81,Europe,0.22,8.01
2944,12,2022-01-27,8,7197.63,Asia,0.17,25.6
2945,24,2023-02-20,6,1750.54,South America,0.06,6.89
2946,233,2023-12-27,4,7728.12,Asia,0.0,20.99
2947,187,2021-04-21,6,2629.33,Asia,0.12,42.69
2948,175,2021-11-11,8,10020.88,North America,0.03,42.94
2949,137,2022-05-23,10,6506.21,Asia,0.04,27.25
2950,181,2022-09-28,2,2654.21,Asia,0.19,6.46
2951,94,2023-02-17,4,1146.02,Asia,0.09,42.0
2952,86,2023-07-06,1,596.13,Asia,0.26,7.47
2953,41,2021-05-28,3,3738.15,Europe,0.21,41.71
2954,231,2023-02-07,5,1331.64,North America,0.1,23.54
2955,62,2022-09-13,9,5605.56,Asia,0.11,27.42
2956,64,2022-01-06,7,6178.16,Asia,0.01,49.16
2957,155,2022-09-16,3,1730.29,North America,0.21,44.13
2958,223,2021-08-30,6,5423.95,Asia,0.03,48.86
2959,202,2021-09-26,6,6479.42,Europe,0.27,13.22
2960,192,2022-05-26,10,19372.4,Asia,0.24,15.42
2961,137,2022-06-09,5,2541.49,North America,0.25,29.76
2962,131,2023-02-14,9,6275.56,Asia,0.28,44.16
2963,20,2021-04-08,9,18496.01,South America,0.2,9.52
2964,190,2021-04-12,1,1610.43,North America,0.09,44.51
2965,43,2023-09-28,6,6085.74,North America,0.08,7.34
2966,64,2021-09-03,2,1283.77,North America,0.28,31.47
2967,8,2022-06-01,8,17049.7,South America,0.01,41.43
2968,92,2022-03-09,9,1183.53,Europe,0.03,12.15
2969,155,2023-05-05,2,1314.14,North America,0.1,13.33
2970,164,2021-06-02,1,2026.38,Europe,0.14,37.79
2971,216,2021-03-10,3,6661.23,Europe,0.22,42.0
2972,88,2022-09-28,7,3149.3,Asia,0.0,28.53
2973,141,2021-01-06,10,14444.41,Europe,0.24,39.93
2974,147,2022-01-08,8,11532.93,Europe,0.16,7.67
2975,130,2022-01-17,10,10868.16,Asia,0.2,13.66
2976,34,2022-12-24,6,16162.33,South America,0.04,48.82
2977,154,2023-01-24,10,3523.16,North America,0.09,16.21
2978,225,2023-01-22,7,14225.83,North America,0.08,32.24
2979,106,2021-01-19,2,5085.59,Asia,0.12,13.6
2980,80,2023-09-30,3,5527.75,North America,0.17,41.65
2981,78,2022-05-11,4,9541.48,Europe,0.04,6.81
2982,54,2021-05-22,1,411.81,Europe,0.22,35.78
2983,197,2022-01-08,4,5641.22,North America,0.08,10.07
2984,177,2023-09-10,4,2340.97,North America,0.22,42.35
2985,132,2021-03-04,7,9159.64,Europe,0.03,14.29
2986,249,2021-10-12,3,1155.05,Asia,0.22,40.35
2987,108,2022-10-01,6,5810.94,Asia,0.29,22.04
2988,24,2022-07-03,8,1986.43,Europe,0.2,43.6
2989,7,2021-02-25,4,1005.59,Europe,0.12,13.46
2990,242,2021-07-03,8,20006.14,North America,0.15,17.33
2991,211,2021-05-15,5,14999.65,North America,0.0,25.86
2992,134,2021-12-14,1,603.21,Europe,0.22,28.59
2993,17,2023-06-25,7,19529.53,Asia,0.03,17.92
2994,68,2023-03-15,5,5697.48,South America,0.05,39.61
2995,223,2023-06-17,9,8219.8,Asia,0.02,25.45
2996,151,2023-04-10,4,5033.4,Asia,0.13,35.98
2997,39,2022-06-07,8,15696.74,South America,0.29,17.13
2998,181,2023-10-22,4,5701.63,Europe,0.13,11.01
2999,25,2023-12-13,8,11032.17,Europe,0.12,49.39
